UserID,UserName,Age,Gender,Email,total_courses,enrollment_frequency,avg_spending,total_spending,diversity_score,avg_course_rating,preferred_category,preferred_level,learning_depth_index,preferred_teacher,teacher_diversity
U00199,millerstephanie,24,Female,davisjeremy@gmail.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00023,1
U00200,ronald67,32,Male,bobbymurphy@outlook.com,4,4,67.4275,269.71,3,3.4650000000000003,Design,Advanced,4.0,TC00033,3
U00201,yalvarado,16,Male,orosales@gmail.com,3,3,230.62666666666667,691.88,3,2.676666666666667,Artificial Intelligence,Advanced,0.5,TC00011,3
U00202,awilson,28,Female,harrisrichard@yahoo.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00031,1
U00203,samantha00,25,Female,ybyrd@yahoo.com,2,2,163.01,326.02,2,3.005,Business,Beginner,0.0,TC00049,2
U00204,loribates,28,Female,robertmitchell@gmail.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00044,1
U00205,christinecampbell,32,Male,markmahoney@outlook.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00060,1
U00206,lisa94,19,Female,morriscindy@outlook.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00030,1
U00207,evelyn98,33,Male,carsonjamie@yahoo.com,2,2,88.67,177.34,2,2.585,Digital Marketing,Advanced,0.5,TC00019,2
U00208,kingrobin,18,Female,jamesholt@yahoo.com,15,15,33.84133333333333,507.62,10,3.1533333333333338,Data Science,Beginner,0.75,TC00040,2
U00209,parkssarah,26,Male,padillakathy@hotmail.com,1,1,0.0,0.0,1,3.15,Business,Advanced,1.0,TC00028,1
U00210,mscott,30,Male,umitchell@hotmail.com,2,2,18.945,37.89,2,1.5150000000000001,Machine Learning,Advanced,1.0,TC00048,2
U00211,maryspencer,22,Male,amandabrown@gmail.com,1,1,0.0,0.0,1,4.68,Project Management,Beginner,0.0,TC00009,1
U00212,mike97,30,Female,loriknight@yahoo.com,2,2,0.0,0.0,2,4.265,Programming,Beginner,0.0,TC00006,2
U00213,susan03,15,Male,serranotammy@hotmail.com,2,2,149.785,299.57,2,4.23,Data Science,Beginner,0.0,TC00008,2
U00214,danielle41,24,Female,annaparker@gmail.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00027,1
U00215,sandra29,28,Male,hatfieldmark@hotmail.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00028,1
U00216,taylorelizabeth,23,Male,peckamy@outlook.com,16,16,87.866875,1405.87,10,3.545625,Programming,Beginner,0.5,TC00042,2
U00217,garychandler,28,Male,carla25@outlook.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00005,1
U00218,gregory81,15,Female,lisa37@hotmail.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00023,1
U00219,daniellebishop,23,Female,josephlawrence@outlook.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00003,1
U00220,laura88,20,Male,dlewis@hotmail.com,15,15,20.02333333333333,300.34999999999997,11,3.6286666666666667,Programming,Beginner,0.4444444444444444,TC00042,2
U00221,lgallagher,27,Male,youngtammy@gmail.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00003,1
U00222,bentonkatrina,28,Male,flowe@outlook.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00047,1
U00223,patricia65,35,Female,yolandaglenn@outlook.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00023,1
U00224,denisebailey,15,Female,devin32@gmail.com,1,1,490.9,490.9,1,4.55,Artificial Intelligence,Beginner,0.0,TC00027,1
U00225,sheila72,18,Male,fpark@yahoo.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00044,1
U00226,marioperez,34,Female,jdougherty@hotmail.com,1,1,346.71,346.71,1,1.23,Project Management,Advanced,1.0,TC00009,1
U00227,victoria90,23,Male,alyssahoward@gmail.com,2,2,0.0,0.0,2,4.305,Design,Beginner,0.0,TC00005,2
U00228,joshuarangel,18,Male,jaredpeters@yahoo.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U00229,charles00,22,Male,nielsenelizabeth@gmail.com,2,2,0.0,0.0,2,2.73,Data Science,Advanced,0.5,TC00015,2
U00230,karen41,17,Female,swansonlisa@hotmail.com,2,2,59.52,119.04,2,3.595,Digital Marketing,Beginner,0.0,TC00035,2
U00231,rodgersdaniel,16,Male,richard17@hotmail.com,2,2,106.585,213.17,2,3.52,Digital Marketing,Advanced,2.0,TC00049,2
U00232,timothywatkins,26,Female,lisarodriguez@yahoo.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U00233,robinsonmichael,32,Male,virginiataylor@outlook.com,1,1,119.04,119.04,1,2.75,Finance,Intermediate,0.0,TC00023,1
U00234,emily05,32,Male,whuynh@outlook.com,2,2,163.01,326.02,2,3.74,Business,Advanced,1.0,TC00033,2
U00235,williamscharles,34,Male,joneschristopher@outlook.com,3,3,157.42666666666665,472.28,2,3.856666666666667,Programming,Beginner,0.3333333333333333,TC00056,2
U00236,colin32,25,Female,vmora@yahoo.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00031,1
U00237,anthony70,20,Male,meghan00@gmail.com,1,1,0.0,0.0,1,3.15,Business,Advanced,1.0,TC00052,1
U00238,joshuaescobar,24,Female,isaiahwest@outlook.com,15,15,124.86133333333333,1872.92,10,3.1626666666666665,Business,Beginner,0.75,TC00040,2
U00239,vberg,32,Female,angelagonzalez@outlook.com,1,1,0.0,0.0,1,4.44,Digital Marketing,Beginner,0.0,TC00050,1
U00240,ismith,34,Female,sullivansean@hotmail.com,2,2,0.0,0.0,2,3.33,Business,Advanced,1.0,TC00028,2
U00241,thomascummings,23,Female,brandyjones@yahoo.com,2,2,0.0,0.0,2,4.2700000000000005,Cybersecurity,Beginner,0.0,TC00016,2
U00242,wernerjesus,27,Male,joe20@gmail.com,2,2,133.465,266.93,2,3.285,Artificial Intelligence,Advanced,1.0,TC00013,2
U00243,thomastimothy,24,Female,upennington@gmail.com,1,1,177.34,177.34,1,3.89,Digital Marketing,Advanced,1.0,TC00038,1
U00244,josemartinez,28,Male,rebeccalamb@outlook.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00051,1
U00245,twilson,31,Female,kimberly44@gmail.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00039,1
U00246,william30,31,Male,jennifer12@gmail.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00022,1
U00247,edwardsadam,30,Female,jessicaadams@gmail.com,1,1,0.0,0.0,1,2.01,Marketing,Advanced,1.0,TC00016,1
U00248,christopher76,17,Male,kaylafuentes@yahoo.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00023,1
U00249,donaldmccoy,35,Female,zparsons@hotmail.com,1,1,0.0,0.0,1,2.88,Programming,Beginner,0.0,TC00023,1
U00250,gregorypierce,21,Male,mark81@hotmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00009,1
U00251,summersjamie,28,Female,daniel37@outlook.com,13,13,100.81307692307692,1310.57,9,3.493846153846154,Finance,Beginner,0.2222222222222222,TC00042,2
U00252,millermary,29,Female,jasonnelson@hotmail.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00051,1
U00253,ymcgrath,19,Male,steven91@gmail.com,1,1,0.0,0.0,1,4.66,Digital Marketing,Intermediate,0.0,TC00022,1
U00254,yatesadrian,19,Female,josephgraham@hotmail.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00006,1
U00255,fschmidt,26,Female,zharper@gmail.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00006,1
U00256,pearsonannette,35,Female,humphreyjennifer@gmail.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00047,1
U00257,danielle50,29,Male,jennifer70@outlook.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00014,1
U00258,marilynbailey,19,Male,paulkeller@gmail.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U00259,jennifershaw,35,Male,christopher75@gmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00014,1
U00260,heather26,35,Male,denisesmith@yahoo.com,15,15,163.01333333333332,2445.2,9,3.1526666666666667,Design,Advanced,0.8571428571428571,TC00040,2
U00261,darrell83,28,Female,walkerjames@gmail.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00045,1
U00262,dawnsawyer,24,Male,robertpotter@gmail.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U00263,chapmanjennifer,15,Male,brucejacqueline@gmail.com,4,4,0.0,0.0,4,2.8325,Data Science,Intermediate,0.5,TC00008,4
U00264,mmullen,18,Female,wrightmargaret@outlook.com,3,3,0.0,0.0,3,3.4599999999999995,Cybersecurity,Intermediate,0.0,TC00012,3
U00265,william96,15,Male,kristenmaxwell@hotmail.com,14,14,149.13214285714284,2087.85,9,3.4299999999999997,Digital Marketing,Intermediate,0.8,TC00040,2
U00266,fstephens,25,Female,omann@hotmail.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00036,1
U00267,amandataylor,34,Male,colemanjennifer@outlook.com,4,4,226.6325,906.53,3,3.0325,Business,Advanced,1.0,TC00004,4
U00268,donna26,29,Female,andrewmorris@gmail.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00015,1
U00269,brandonharper,22,Female,laura67@yahoo.com,1,1,0.0,0.0,1,3.93,Cybersecurity,Intermediate,0.0,TC00031,1
U00270,karenpratt,23,Male,reyesmorgan@outlook.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00026,1
U00271,ldurham,15,Male,martinezrenee@yahoo.com,1,1,0.0,0.0,1,4.44,Digital Marketing,Beginner,0.0,TC00038,1
U00272,wvasquez,25,Male,ashley40@yahoo.com,13,13,94.55384615384614,1229.1999999999998,8,3.2284615384615383,Digital Marketing,Advanced,1.2,TC00042,2
U00273,wattsphilip,25,Female,jessicabrown@hotmail.com,1,1,0.0,0.0,1,2.14,Digital Marketing,Beginner,0.0,TC00017,1
U00274,john92,32,Female,tcole@outlook.com,2,2,88.67,177.34,2,3.52,Business,Advanced,2.0,TC00035,2
U00275,benjaminmendoza,28,Female,stevenroberts@gmail.com,1,1,0.0,0.0,1,2.98,Marketing,Advanced,1.0,TC00010,1
U00276,cassandrayoung,22,Female,hilljames@outlook.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00016,1
U00277,oriddle,21,Male,jeremy92@hotmail.com,1,1,0.0,0.0,1,2.01,Marketing,Advanced,1.0,TC00038,1
U00278,erikayoung,27,Male,cynthia53@hotmail.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00023,1
U00279,mackenzie39,24,Male,hdavis@gmail.com,3,3,98.33999999999999,295.02,3,2.6833333333333336,Data Science,Advanced,3.0,TC00002,3
U00280,psnyder,15,Male,josephtammy@hotmail.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00057,1
U00281,bailey28,30,Female,christopher14@yahoo.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00014,1
U00282,eandrews,19,Male,jeremy00@outlook.com,14,14,73.86928571428572,1034.17,9,2.472142857142857,Business,Advanced,2.25,TC00042,2
U00283,mryan,28,Male,xcordova@hotmail.com,2,2,0.0,0.0,2,2.8600000000000003,Digital Marketing,Beginner,0.0,TC00014,2
U00284,gallaghergregory,30,Male,emily63@hotmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00014,1
U00285,lunabrandon,29,Female,andersonjessica@outlook.com,1,1,57.32,57.32,1,4.74,Web Development,Advanced,1.0,TC00025,1
U00286,angelaclark,24,Female,ejackson@hotmail.com,3,3,0.0,0.0,2,3.106666666666667,Web Development,Advanced,1.0,TC00058,2
U00287,rkennedy,21,Female,syork@hotmail.com,2,2,0.0,0.0,2,4.585,Design,Advanced,1.0,TC00033,2
U00288,michellemartin,35,Male,brooksjeffrey@outlook.com,1,1,0.0,0.0,1,3.93,Cybersecurity,Intermediate,0.0,TC00031,1
U00289,christopher37,17,Female,johnsonchad@hotmail.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00034,1
U00290,frankalvarado,17,Female,alex83@hotmail.com,3,3,19.106666666666666,57.32,3,4.430000000000001,Digital Marketing,Advanced,0.5,TC00002,3
U00291,nicholas62,16,Female,ygomez@hotmail.com,3,3,92.12333333333333,276.37,3,3.6966666666666668,Artificial Intelligence,Advanced,0.5,TC00021,3
U00292,andrewbrown,33,Male,natalie44@gmail.com,12,12,80.46833333333333,965.62,8,3.1333333333333333,Cybersecurity,Intermediate,0.6,TC00040,2
U00293,brian93,25,Female,reyesangela@gmail.com,13,13,109.72923076923077,1426.48,9,2.94,Machine Learning,Advanced,1.25,TC00042,2
U00294,traceybrown,21,Female,john01@gmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00044,1
U00295,jean02,29,Male,mark44@gmail.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00026,1
U00296,marshallolivia,31,Female,bassjustin@gmail.com,2,2,88.67,177.34,2,3.67,Digital Marketing,Advanced,1.0,TC00035,2
U00297,mgarrett,29,Male,dclayton@hotmail.com,1,1,0.0,0.0,1,2.14,Digital Marketing,Beginner,0.0,TC00019,1
U00298,steven02,32,Male,torresjoseph@outlook.com,14,14,144.31571428571428,2020.42,7,3.2892857142857146,Project Management,Intermediate,1.25,TC00040,2
U00299,vincentadam,20,Female,mgreer@hotmail.com,1,1,0.0,0.0,1,3.15,Business,Advanced,1.0,TC00028,1
U00300,anthonyhess,26,Female,meagansalas@gmail.com,2,2,243.96,487.92,2,2.92,Business,Advanced,0.5,TC00015,2
U00301,shale,26,Male,zprice@gmail.com,14,14,85.81642857142856,1201.4299999999998,9,3.0685714285714285,Programming,Beginner,0.42857142857142855,TC00040,2
U00302,nelsonsamantha,34,Female,vjackson@yahoo.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00026,1
U00303,fcollins,35,Male,benjamin32@yahoo.com,14,14,77.56714285714285,1085.94,7,3.027142857142857,Machine Learning,Advanced,1.2,TC00042,2
U00304,lucaswilliam,35,Male,michael33@outlook.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00043,1
U00305,ypeters,22,Male,jacquelinegonzalez@yahoo.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00031,1
U00306,aaronfrazier,28,Male,jsimmons@yahoo.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00023,1
U00307,orichardson,33,Female,kevinrobinson@hotmail.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00026,1
U00308,carrollwalter,26,Male,kimberly41@gmail.com,4,4,197.6175,790.47,4,3.5625,Artificial Intelligence,Beginner,0.0,TC00008,4
U00309,gilbertjoseph,27,Male,jenny26@gmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00043,1
U00310,davidbarrera,26,Female,aray@yahoo.com,11,11,42.28818181818182,465.17,8,3.097272727272727,Data Science,Advanced,2.0,TC00042,2
U00311,mandy48,18,Female,mcfarlandangela@gmail.com,1,1,0.0,0.0,1,3.15,Business,Advanced,1.0,TC00052,1
U00312,hallerin,30,Female,jflores@outlook.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00060,1
U00313,qsmith,29,Female,anngrant@gmail.com,1,1,0.0,0.0,1,4.66,Digital Marketing,Intermediate,0.0,TC00017,1
U00314,tgonzalez,19,Female,carmen64@gmail.com,3,3,0.0,0.0,2,2.9766666666666666,Programming,Beginner,0.0,TC00056,2
U00315,stephanie14,31,Female,desireereese@gmail.com,12,12,81.02416666666666,972.29,9,3.3516666666666666,Data Science,Beginner,0.6666666666666666,TC00040,2
U00316,jasonjohnston,19,Female,umatthews@gmail.com,2,2,0.0,0.0,2,3.87,Data Science,Beginner,0.0,TC00008,2
U00317,williamscaroline,19,Male,dcunningham@hotmail.com,3,3,19.106666666666666,57.32,3,3.813333333333333,Cybersecurity,Advanced,2.0,TC00046,3
U00318,dudleyaimee,20,Male,brian51@yahoo.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00028,1
U00319,ysmith,15,Female,josephclark@hotmail.com,1,1,346.71,346.71,1,1.23,Project Management,Advanced,1.0,TC00009,1
U00320,hannahromero,29,Male,rhondataylor@outlook.com,1,1,285.05,285.05,1,1.96,Business,Beginner,0.0,TC00028,1
U00321,mhammond,28,Male,tsosa@gmail.com,14,14,130.21,1822.94,8,2.579285714285714,Artificial Intelligence,Beginner,0.6666666666666666,TC00040,2
U00322,idillon,23,Male,wmoore@gmail.com,14,14,44.73571428571428,626.3,7,3.067857142857143,Web Development,Beginner,0.25,TC00040,2
U00323,irichard,21,Female,robertsrobyn@yahoo.com,15,15,63.266,948.99,8,3.3059999999999996,Business,Advanced,1.6,TC00040,2
U00324,wpowell,16,Male,amy68@outlook.com,1,1,0.0,0.0,1,2.88,Programming,Beginner,0.0,TC00038,1
U00325,thomas96,26,Male,carollewis@outlook.com,1,1,0.0,0.0,1,3.15,Business,Advanced,1.0,TC00028,1
U00326,ashleyjohnson,25,Female,jacob36@yahoo.com,1,1,0.0,0.0,1,2.2,Web Development,Beginner,0.0,TC00026,1
U00327,hannahmccoy,31,Female,christopherdelgado@hotmail.com,4,4,44.335,177.34,3,4.035,Digital Marketing,Intermediate,0.5,TC00002,4
U00328,glennmoore,29,Female,kathygrimes@yahoo.com,15,15,87.99266666666666,1319.8899999999999,8,3.31,Finance,Beginner,0.2222222222222222,TC00040,2
U00329,ellisangela,20,Female,piercefrederick@gmail.com,12,12,136.035,1632.4199999999998,8,3.035833333333333,Data Science,Beginner,0.14285714285714285,TC00042,2
U00330,jsherman,15,Female,paulirwin@hotmail.com,14,14,90.61571428571428,1268.62,8,2.775714285714286,Marketing,Intermediate,1.25,TC00040,2
U00331,john39,17,Male,yjohnson@outlook.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00047,1
U00332,steinjane,25,Male,rachelsingleton@outlook.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00025,1
U00333,carmen47,26,Female,trose@outlook.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00044,1
U00334,dianasanchez,24,Female,dmccarthy@hotmail.com,13,13,68.27076923076923,887.52,9,2.64,Artificial Intelligence,Beginner,0.5714285714285714,TC00040,2
U00335,garneranthony,33,Female,teresafrank@gmail.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00031,1
U00336,milescaitlin,19,Male,starkmargaret@yahoo.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U00337,kimberly57,29,Female,johnnycarr@outlook.com,1,1,0.0,0.0,1,1.73,Machine Learning,Intermediate,0.0,TC00023,1
U00338,brianlee,23,Female,villegasbrandon@yahoo.com,14,14,59.48357142857143,832.77,8,3.3842857142857143,Data Science,Beginner,0.42857142857142855,TC00040,2
U00339,emmaallen,29,Male,sbeard@gmail.com,16,16,130.476875,2087.63,10,3.13625,Project Management,Advanced,1.0,TC00042,2
U00340,george01,30,Male,hillamber@yahoo.com,14,14,87.17285714285715,1220.42,8,2.9549999999999996,Business,Advanced,0.8333333333333334,TC00040,2
U00341,ggonzalez,24,Male,abennett@yahoo.com,1,1,0.0,0.0,1,4.79,Marketing,Advanced,1.0,TC00034,1
U00342,myersmark,26,Female,richardcarpenter@hotmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00016,1
U00343,adriana50,31,Male,lhayes@gmail.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00036,1
U00344,jennifernorris,17,Male,hornejohn@yahoo.com,1,1,0.0,0.0,1,3.93,Cybersecurity,Intermediate,0.0,TC00031,1
U00345,whiteheadjessica,16,Male,carolanderson@outlook.com,15,15,91.14733333333334,1367.21,9,3.5193333333333334,Programming,Beginner,0.5555555555555556,TC00040,2
U00346,marymcclain,33,Female,george34@outlook.com,3,3,108.67333333333333,326.02,3,3.3699999999999997,Business,Intermediate,0.0,TC00037,3
U00347,dorothy78,32,Female,turnermarcus@gmail.com,2,2,173.355,346.71,2,2.67,Marketing,Advanced,1.0,TC00014,2
U00348,wigginsearl,30,Female,bradyjason@outlook.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00010,1
U00349,fostermichael,28,Male,fwhite@outlook.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00017,1
U00350,fmartin,17,Male,jamiehopkins@outlook.com,2,2,44.795,89.59,2,3.8100000000000005,Artificial Intelligence,Beginner,0.0,TC00029,2
U00351,carlsonjason,18,Female,juan61@gmail.com,13,13,59.776923076923076,777.1,8,2.9269230769230767,Cybersecurity,Advanced,1.0,TC00042,2
U00352,danderson,28,Male,michael93@yahoo.com,15,15,67.31266666666667,1009.69,10,3.0853333333333333,Business,Beginner,0.7142857142857143,TC00040,2
U00353,webbcharles,34,Female,jeffrey93@hotmail.com,14,14,65.59357142857142,918.31,10,3.3785714285714286,Digital Marketing,Advanced,0.8333333333333334,TC00040,2
U00354,elizabeth42,35,Male,christopheralexander@outlook.com,2,2,0.0,0.0,1,4.550000000000001,Digital Marketing,Beginner,0.0,TC00024,1
U00355,johnsonfrederick,15,Female,brenda96@gmail.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00051,1
U00356,donaldjacobs,21,Female,lhull@yahoo.com,15,15,41.27733333333333,619.16,10,3.0913333333333335,Artificial Intelligence,Advanced,1.3333333333333333,TC00040,2
U00357,ychavez,15,Female,gjohnson@yahoo.com,15,15,146.132,2191.98,10,3.1853333333333333,Artificial Intelligence,Beginner,0.375,TC00040,2
U00358,johnmcdonald,19,Male,tylerpatterson@outlook.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00009,1
U00359,jeremiahshaw,29,Female,david28@outlook.com,1,1,0.0,0.0,1,1.28,Programming,Beginner,0.0,TC00022,1
U00360,qburke,32,Male,waterskenneth@outlook.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00010,1
U00361,pmoon,18,Female,cunninghamandrew@outlook.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00017,1
U00362,eugene97,16,Male,felicia89@gmail.com,13,13,85.61769230769231,1113.03,8,3.089230769230769,Programming,Advanced,1.5,TC00042,2
U00363,haysbarbara,32,Female,kennedybryan@hotmail.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00051,1
U00364,cynthiamiller,34,Male,brenda08@outlook.com,1,1,0.0,0.0,1,4.68,Project Management,Beginner,0.0,TC00014,1
U00365,bfox,30,Female,hchapman@outlook.com,13,13,38.48307692307692,500.28000000000003,7,2.576923076923077,Marketing,Advanced,1.4,TC00040,2
U00366,gerald45,28,Male,lewisanthony@hotmail.com,2,2,0.0,0.0,2,3.545,Artificial Intelligence,Beginner,0.0,TC00027,2
U00367,robert90,21,Male,tiffany36@hotmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00029,1
U00368,michael12,26,Male,burchbrian@outlook.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00051,1
U00369,beckerterry,19,Male,yoconnell@yahoo.com,4,4,0.0,0.0,4,2.665,Business,Advanced,1.5,TC00033,4
U00370,bstevens,17,Male,huffmanchristopher@outlook.com,2,2,303.48,606.96,2,3.1950000000000003,Business,Advanced,1.0,TC00023,2
U00371,grayandrea,17,Female,jay48@hotmail.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00015,1
U00372,bpatrick,23,Male,jonathan64@yahoo.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00017,1
U00373,daniel56,26,Female,valerie64@yahoo.com,1,1,0.0,0.0,1,2.0,Business,Advanced,1.0,TC00028,1
U00374,hmarsh,28,Female,chelseywarren@outlook.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U00375,powellmatthew,34,Female,jjohnson@hotmail.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00052,1
U00376,jeffrey59,29,Male,xbradley@hotmail.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00051,1
U00377,andersondonald,21,Female,anthony75@yahoo.com,1,1,177.34,177.34,1,3.89,Digital Marketing,Advanced,1.0,TC00017,1
U00378,cookjoseph,21,Female,kathleen96@outlook.com,2,2,0.0,0.0,2,3.63,Business,Advanced,1.0,TC00017,2
U00379,garciajohn,20,Male,sharonmejia@yahoo.com,14,14,218.1692857142857,3054.37,8,3.4035714285714285,Marketing,Beginner,0.42857142857142855,TC00040,2
U00380,rebeccabowman,23,Female,morganstephenson@gmail.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00022,1
U00381,richardsondanny,32,Male,emily94@yahoo.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00051,1
U00382,martinpayne,25,Male,christopher66@outlook.com,3,3,131.42,394.26,3,2.08,Cybersecurity,Advanced,0.5,TC00053,3
